firstCoder,secondCoder,doi,authors,pubYear,excluded,exclusionReason,articleType,citesReplication,citationClassificationOriginal,citationClassificationAgreed,counterArguments,evidenceCounter,evidenceVerbatim,methodsCounter,methodsVerbatim,expertiseCounter,expertiseVerbatim,UT,case,timePeriod
RT,OA,10.3390/ijerph13111075,"Prescott, Susan L.; Logan, Alan C.",2016,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000389571300034,caruso,post
RT,OA,10.1002/mar.20927,"Whelan, Jodie; Goode, Miranda R.; Cotte, June; Thomson, Matthew",2016,FALSE,NA,Empirical data - survey,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000387776800003,caruso,post
RT,OA,10.1017/mor.2015.53,"Mok, Aurelia; De Cremer, David",2016,FALSE,NA,Empirical data - multiple study types are reported,FALSE,unclassifiable,unclassifiable,NA,NA,NA,NA,NA,NA,NA,WOS:000384333500008,caruso,post
RT,OA,10.1177/0963721416656348,"Street, Chris N. H.; Vadillo, Miguel A.",2016,FALSE,NA,No empirical data,FALSE,unfavourable,unfavourable,NA,NA,NA,NA,NA,NA,NA,WOS:000382567300007,caruso,post
RT,OA,10.1037/xge0000157,"Vadillo, Miguel A.; Hardwicke, Tom E.; Shanks, David R.",2016,FALSE,NA,Data synthesis - meta-analysis,TRUE,unfavourable,unfavourable,FALSE,NA,NA,NA,NA,NA,NA,WOS:000374770900011,caruso,post
RT,OA,10.1177/1948550616628608,"Schuler, Johannes; Waenke, Michaela",2016,FALSE,NA,Empirical data - multiple study types are reported,TRUE,equivocal,equivocal,TRUE,NA,NA,TRUE,"1: On the one hand, looking at the overall pattern, the present research further shows that the findings from Caruso and colleagues (2013) are difficult to replicate (see: Klein et al., 2014; Rohrer et al., 2015). On the other hand, our research identified a moderator that may account for the effect found by Caruso et al. (2013, studies 1 and 2) if we assume that their participants were of relatively high subjective SES (students of an elite U.S. university with renowned prestige, education, and excellent job perspectives) compared to the replication samples. Note, however, that such tentative conclusions are only based on three conceptual replications and an educated guess about the subjective social standing of Caruso et al.’s participants. 2: In this respect, it may be interesting to note that other studies could not replicate the original findings (Klein et al., 2014; Rohrer, Pashler, & Harris, 2015). Indeed, according to our reasoning, the effect may strongly vary depending on participants.",NA,NA,WOS:000374020700009,caruso,post
RT,OA,10.3389/fpsyg.2016.00609,"Trzcinska, Agata; Sekscinska, Katarzyna",2016,FALSE,NA,Empirical data - field study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000374933500001,caruso,post
RT,OA,10.1080/1359432X.2015.1051038,"Mok, Aurelia; De Cremer, David",2016,FALSE,NA,Empirical data - survey,FALSE,unclassifiable,unclassifiable,NA,NA,NA,NA,NA,NA,NA,WOS:000368680900008,caruso,post
RT,OA,10.1007/s11109-015-9305-9,"Peterson, Erik",2016,FALSE,NA,Empirical data - field study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000374964000002,caruso,post
RT,OA,10.1016/j.evolhumbehav.2015.10.003,"Rosati, Alexandra G.; Hare, Brian",2016,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000370888300009,caruso,post
RT,OA,10.1080/01973533.2015.1129336,"Sinha, Jayati",2016,FALSE,NA,Empirical data - commentary including analysis,FALSE,unclassifiable,unclassifiable,NA,NA,NA,NA,NA,NA,NA,WOS:000375398000005,caruso,post
RT,OA,10.1080/00224545.2015.1047438,"Capaldi, Colin A.; Zelenski, John M.",2016,FALSE,NA,Empirical data - survey,FALSE,equivocal,equivocal,NA,NA,NA,NA,NA,NA,NA,WOS:000366446500001,caruso,post
RT,OA,10.1080/00213624.2016.1179070,"Duroy, Quentin",2016,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000382755100032,caruso,post
RT,OA,10.1146/annurev-psych-122414-033344,"Kasser, Tim",2016,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000368344500021,caruso,post
RT,OA,NA,"Samaha, Adam M.",2015,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000368202300002,caruso,post
RT,OA,10.1037/apl0000022,"Milkman, Katherine L.; Akinola, Modupe; Chugh, Dolly",2015,FALSE,NA,Empirical data - field study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000364588900002,caruso,post
RT,OA,10.1016/j.ecolecon.2014.06.021,"Farley, Joshua; Schmitt Filho, Abdon; Burke, Matthew; Farr, Marigo",2015,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000360512800028,caruso,post
RT,OA,10.1037/xge0000058,"Rohrer, Doug; Pashler, Harold; Harris, Christine R.",2015,FALSE,NA,Empirical data - multiple study types are reported,TRUE,unfavourable,unfavourable,FALSE,NA,NA,NA,NA,NA,NA,WOS:000358693000003,caruso,post
RT,OA,10.1037/xge0000091,"Vohs, Kathleen D.",2015,FALSE,NA,No empirical data,TRUE,equivocal,equivocal,TRUE,NA,NA,TRUE,"Why, then, did other authors (Klein et al., 2014; Rohrer et al., in press) fail to replicate Caruso et al. (2013)? Two ideas are worth considering. One focuses on the outcomes that have been studied. There seem to be two routes by which a situational manipulation could lead to support for existing socioeconomic systems. A second idea focuses on the stimulus, money. The meaning of money could differ among participants tested by Caruso et al. and other participants.",NA,NA,WOS:000358693000004,caruso,post
RT,OA,10.1111/etap.12139,"Cholakova, Magdalena; Clarysse, Bart",2015,FALSE,NA,Empirical data - survey,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000347348700008,caruso,post
RT,OA,10.1561/105.00000024,"Lindenberg, Siegwart",2015,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000438962600009,caruso,post
RT,OA,10.1016/j.socec.2013.09.004,"Gueguen, Nicolas; Jacob, Celine",2013,FALSE,NA,Empirical data - field study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000333061800011,caruso,pre
SC,TH,NA,"Chivers, Tom",2019,FALSE,NA,No empirical data,FALSE,unfavourable,unfavourable,NA,NA,NA,NA,NA,NA,NA,WOS:000502792400034,caruso,post
SC,TH,10.3390/math7121241,"Druica, Elena; Valsan, Calin; Ianole-Calin, Rodica; Mihail-Papuc, Razvan; Munteanu, Irena",2019,FALSE,NA,Empirical data - survey,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000506643400108,caruso,post
SC,TH,10.1080/15213269.2018.1484769,"Leyva, Rodolfo",2019,FALSE,NA,Empirical data - survey,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000475397600003,caruso,post
SC,TH,10.1080/01973533.2019.1624965,"Rohrer, Doug; Pashler, Harold; Harris, Christine R.",2019,FALSE,NA,Empirical data - laboratory study,TRUE,unfavourable,unfavourable,FALSE,NA,NA,NA,NA,NA,NA,WOS:000478217900001,caruso,post
SC,TH,10.1088/1748-9326/ab114f,"Martin, Adrian; Kebede, Bereket; Gross-Camp, Nicole; He, Jun; Inturias, Mirna; Rodriguez, Iokine",2019,FALSE,NA,Empirical data - survey,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000468901700002,caruso,post
SC,TH,10.1093/jcr/ucy012,"Zhou, Xinyue; Kim, Sara; Wang, Lili",2019,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000481978500004,caruso,post
SC,TH,10.5964/jspp.v5i2.748,"Schuler, Johannes; Ivanov, Igor; Waenke, Michaela",2017,FALSE,NA,Empirical data - multiple study types are reported,TRUE,favourable,favourable,FALSE,NA,NA,NA,NA,NA,NA,WOS:000514922700005,caruso,post
TEH,DS,10.5465/amr.2017.0273,"Steinbach, Adam; Gamache, Daniel L.; Johnson, Russell E.",2019,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000491900100009,baumeister,post
TEH,DS,NA,"Christensen, G.; Freese, J.; Miguel, E.",2019,FALSE,NA,No empirical data,TRUE,unclassifiable,unclassifiable,NA,NA,NA,NA,NA,NA,NA,WOS:000518823400013,baumeister,post
TEH,DS,10.2224/sbp.7426,"Zhang, Qi; Tong, Jiajin; Huo, Da",2018,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000452554700010,baumeister,post
TEH,DS,10.7352/IJSP.2018.49.505,"Englert, Chris; Havik, Larissa; Zhang, Qian; Oudejans, Raoul R. D.",2018,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000462694500003,baumeister,post
TEH,DS,NA,"Frey, Kurt P.; Gregg, Aiden P.",2018,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000458778500023,baumeister,post
TEH,DS,NA,"Schjoedt, Leon",2018,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000447783000006,baumeister,post
TEH,DS,10.5958/2322-0430.2017.00228.1,"Manchanda, Rimple; Abidi, Naseem; Mishra, Jitendra Kumar",2017,FALSE,NA,Empirical data - survey,FALSE,favourable,unclassifiable,NA,NA,NA,NA,NA,NA,NA,WOS:000417320800006,baumeister,post
TEH,DS,10.5465/annals.2015.0126,"Lian, Huiwen; Yam, Kai Chi; Ferris, D. Lance; Brown, Douglas",2017,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000405724400005,baumeister,post
TEH,DS,NA,"Hofmann, Wilhelm; Friese, Malte",2017,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000416311200009,baumeister,post
TEH,DS,10.1016/B978-0-12-802690-8.00002-5,"Abraham, C.; Denford, S.",2017,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000409116800002,baumeister,post
TEH,DS,10.1080/02103702.2017.1306942,"Pozo, Juan-Ignacio",2017,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000400943600002,baumeister,post
TEH,DS,10.1037/npe0000047,"Alos-Ferrer, Carlos; Huegelschaefer, Sabine; Li, Jiahui",2015,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000365705900001,baumeister,pre
TEH,DS,10.4018/IJABE.2015100103,"Bolton, Patrick; Thornthwaite, Louise",2015,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000218766300003,baumeister,pre
TEH,DS,NA,"Wo, David X. H.; Ambrose, Maureen L.",2015,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000357699700004,baumeister,pre
TEH,DS,NA,"Christensen, G.; Freese, J.; Miguel, E.",2019,FALSE,NA,No empirical data,TRUE,unclassifiable,unclassifiable,NA,NA,NA,NA,NA,NA,NA,WOS:000518823400013,sripada,post
TEH,OA,NA,"Fabrigar, Leandre R.; Wegener, Duane T.; Vaughan-Johnston, Thomas I.; Wallace, Laura E.; Petty, Richard E.",2019,FALSE,NA,No empirical data,TRUE,favourable,favourable,TRUE,NA,NA,TRUE,"Noah et al. (2018) examined potential explanations for Wagenmakers et al.’s (2016) failure to replicate Strack, Martin, and Stepper’s (1988) study examining the facial-feedback effect using the “pen-in-mouth” paradigm (i.e., placing one’s face into a smile can influence how funny cartoons seem). They argued that the presence of a camera in front of participants during the replication experiments constituted an important contextual difference from the original Strack et al. (1988) study (which did not have a camera present). Consistent with this view, in their experiment, the facial-feedback effect was obtained when no camera was present, but failed to emerge when a camera was present. Thus, the Noah et al. (2018) experiment suggests that external validity might be a better explanation for the discrepancy between Strack et al. (1988) and Wagenmakers et al. (2016) than statistical conclusion validity.",NA,NA,WOS:000509553400027,strack,post
TEH,OA,NA,"Nikopoulos, James",2019,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000487849400008,strack,post
TEH,OA,NA,"Milkowski, Marcin",2019,FALSE,NA,No empirical data,FALSE,unfavourable,unfavourable,NA,NA,NA,NA,NA,NA,NA,WOS:000463261700025,strack,post
TEH,OA,NA,"Krosnick, Jon A.; Judd, Charles M.; Wittenbrink, Bernd",2019,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000461333400002,strack,post
TEH,OA,NA,"Clore, Gerald L.; Schnall, Simone",2019,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000461333400006,strack,post
TEH,OA,NA,"Wegener, Duane T.; Clark, Jason K.; Petty, Richard E.",2019,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000461333400007,strack,post
TEH,OA,NA,"Huesmann, L. Rowell",2018,FALSE,NA,Empirical data - multiple study types are reported,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000524491500030,strack,post
TEH,OA,NA,He Huibin,2017,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000419765400006,strack,post
TEH,OA,NA,"Wiers, Reinout W.; Gladwin, Thomas E.",2017,FALSE,NA,No empirical data,FALSE,equivocal,equivocal,NA,NA,NA,NA,NA,NA,NA,WOS:000416311200012,strack,post
TEH,OA,NA,"Landau, MJ",2017,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000445884900010,strack,post
TEH,OA,10.2224/sbp.2015.43.3.383,"Lin, Wenyi; Hu, Jing; Gong, Yanfei",2015,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000353334600003,strack,pre
TEH,OA,NA,"Pedrini, Pier Paolo",2018,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000458911500010,carter,post
TEH,OA,NA,"Cumming, G; CalinJageman, R",2017,FALSE,NA,No empirical data,TRUE,equivocal,equivocal,NA,NA,NA,NA,NA,NA,NA,WOS:000414219100020,carter,post
TEH,SC,NA,"Bornstein, Robert F.; Craver-Lemley, Catherine",2017,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000441087700015,caruso,post
TEH,SC,NA,"Cumming, G; CalinJageman, R",2017,FALSE,NA,No empirical data,TRUE,unfavourable,unfavourable,NA,NA,NA,NA,NA,NA,NA,WOS:000414219100020,caruso,post
TEH,SC,10.1027/2151-2604/a000250,"Kuehberger, Anton; Scherndl, Thomas; Ludwig, Bastian; Simon, Dominique M.",2016,FALSE,NA,No empirical data,TRUE,unfavourable,unfavourable,NA,NA,NA,NA,NA,NA,NA,WOS:000391262500002,caruso,post
TEH,SC,10.1007/978-3-319-62938-4_2,"Tyburski, Ernest",2017,FALSE,NA,No empirical data,FALSE,unclassifiable,unclassifiable,NA,NA,NA,NA,NA,NA,NA,WOS:000435015000002,baumeister,post
TEH,SC,NA,"Polackova Solcova, Iva; Trnka, Radek",2015,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000361016500001,strack,pre
TEH,SC,NA,"Cardenas, David; Conde-Gonzalez, Jose; Perales, Jose C.",2015,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000350537700011,baumeister,pre
TEH,SC,10.4040/jkan.2017.47.1.14,"Cha, Jieun",2017,FALSE,NA,Empirical data - survey,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000397549400002,baumeister,post
SC,TEH,10.1026/1612-5010/a000220,"Fritsch, Julian; Elbe, Anne-Marie; Hatzigeorgiadis, Antonis",2018,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000452414400004,strack,post
SC,TEH,10.1026/1612-5010/a000151,"Englert, Chris",2015,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000371365500001,baumeister,pre
SC,TEH,10.1026/0033-3042/a000384,"Gloeckner, Andreas; Fiedler, Susann; Renkewitz, Frank",2018,FALSE,NA,No empirical data,FALSE,unclassifiable,unclassifiable,NA,NA,NA,NA,NA,NA,NA,WOS:000419334000003,strack,post
SC,TEH,10.1026/1612-5010/a000193,"Eberhard-Kaechele, Marianne",2017,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000411026000004,strack,post
TEH,SC,10.1007/978-3-319-20315-7_4,"Lindblom, Jessica",2015,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000377199400005,strack,pre
TEH,SC,NA,"Morosanova, V., I; Tsyganov, I. U.; Vanin, A. V.; Filippova, E., V",2015,FALSE,NA,Empirical data - field study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000366446000004,baumeister,pre
TEH,NA,NA,"Zheng, Lili",2018,TRUE,Cited in references but not in text,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WOS:000456336200040,baumeister,post
TEH,NA,NA,"Vallejo-Trujillo, Stella",2017,TRUE,noAccess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WOS:000428242600002,strack,post
TEH,NA,10.1558/wap.32756,"Asaba, Mayumi; Eidswick, John",2018,TRUE,noAccess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WOS:000445438000006,baumeister,post
TEH,NA,NA,"Denford, Sarah; Abraham, Charles; Van Beurden, Samantha; Smith, Jane R.; Morgan-Trimmer, Sarah",2017,TRUE,noAccess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WOS:000440645800006,baumeister,post
TEH,NA,10.1007/978-3-319-46276-9_16,"Dau, Wolfgang; Hoffmann, J. D. G.; Banger, Markus",2017,TRUE,noAccess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WOS:000419498600017,baumeister,post
TEH,NA,10.1007/978-981-10-1837-4_113,"Gong, Shiyang; Li, Qian",2017,TRUE,noAccess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WOS:000407613300115,baumeister,post
TEH,NA,NA,"Moran, A.; Toner, J.",2017,TRUE,noAccess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WOS:000439444700015,baumeister,post
TEH,NA,NA,"Hobsbawm, J.",2017,TRUE,noAccess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WOS:000441865500012,baumeister,post
TEH,NA,NA,"McMurray, Adela J.; Mravlek, Susan; Simmers, Claire A.",2015,TRUE,noAccess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WOS:000364724500009,baumeister,pre
TEH,NA,10.1057/9781137449566,"Kinley, N.; BenHur, S.",2015,TRUE,noAccess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WOS:000378899200015,baumeister,pre
TEH,NA,NA,"Dienstbier, RA",2015,TRUE,noAccess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WOS:000383890800023,sripada,pre
TEH,NA,NA,"Wyer, Robert S., Jr.",2019,TRUE,noAccess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WOS:000461333400008,strack,post
TEH,NA,10.1080/17521882.2017.1351460,"Attan, Anthony; Whitelaw, Ginny; Ferguson, Emily",2018,TRUE,noAccess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WOS:000551983200003,strack,post
TEH,NA,NA,"Jacobs, Naomi; Cooper, Rachel",2018,TRUE,noAccess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WOS:000467370600003,strack,post
TEH,NA,NA,"Sherman, Nancy",2018,TRUE,noAccess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WOS:000462566800003,strack,post
TEH,NA,NA,"Vallacher, Robin R.; Nowak, Andrzej",2017,TRUE,noAccess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WOS:000445825500011,strack,post
TEH,NA,NA,"Whitaker, Elizabeth D.",2017,TRUE,noAccess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WOS:000467322900010,strack,post
TEH,NA,10.12832/82681,"Mee, Erin B.",2015,TRUE,noAccess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WOS:000438233200005,strack,pre
TEH,NA,NA,"Calfano, B.",2018,TRUE,noAccess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WOS:000475484400009,carter,post
TEH,NA,NA,"Gass, Robert H.; Seiter, John S.",2016,TRUE,noAccess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WOS:000440536500014,carter,post
TEH,NA,10.1007/978-1-4939-1899-7_1,"Miller, Monica K.; Chamberlain, Jared",2015,TRUE,noAccess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WOS:000417005200001,carter,post
TEH,NA,10.1057/9781137345257,"Lieberman, D. A.",2016,TRUE,noAccess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WOS:000446890800009,caruso,post
TEH,NA,NA,"Andrews, K.",2015,TRUE,noAccess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WOS:000350355900009,strack,pre
